TechnicalCondition,PassportAgeYears,ResourceType,WaterType,HasFauna,RequiresAttention
3,9.16,2,1,0,True
3,12.09,2,1,0,True
5,8.75,0,1,1,True
2,4.09,0,0,0,True
1,6.47,2,1,1,True
1,3.76,0,1,1,True
4,13.23,0,1,0,True
3,13.68,2,0,1,True
2,7.71,1,0,1,True
3,6.50,0,0,1,True
4,10.78,2,1,1,True
3,2.02,2,0,0,True
4,9.77,0,0,1,True
4,13.37,1,1,1,True
3,12.32,1,1,0,True
1,3.05,0,0,0,True
1,11.67,0,1,1,True
2,3.15,1,1,0,True
2,2.29,2,1,1,True
2,12.18,0,1,0,True
4,9.14,2,0,0,True
5,6.22,1,1,0,True
2,14.85,0,1,1,True
5,14.45,0,1,1,True
3,6.66,1,1,0,True
1,7.39,1,0,0,True
5,11.94,0,1,1,True
2,6.97,2,1,0,True
3,9.20,0,1,1,True
3,1.02,0,1,1,True
3,5.06,1,0,1,True
2,13.39,2,0,1,True
1,6.86,0,0,0,True
1,10.39,0,1,1,True
5,3.95,2,1,1,True
5,1.87,2,1,0,True
4,14.73,2,0,1,True
5,6.03,2,1,1,True
5,3.99,2,0,1,True
3,11.78,1,1,0,True
5,10.46,2,1,0,True
5,9.47,1,1,1,True
2,0.52,0,1,1,True
3,6.77,1,1,1,True
1,13.97,1,1,0,True
1,11.23,1,0,0,True
2,12.35,0,0,1,True
4,0.04,2,1,1,True
1,10.38,2,1,0,True
5,0.23,0,0,1,False
1,0.82,1,0,1,True
4,13.45,2,0,0,True
2,6.33,2,0,0,True
5,5.89,0,1,1,True
2,3.20,1,1,0,True
5,0.55,2,0,0,True
3,8.54,0,1,0,True
5,1.53,0,1,0,False
2,6.90,2,0,0,True
1,2.62,1,0,1,True
3,2.08,1,0,0,True
1,4.46,1,0,1,True
3,14.75,1,0,0,True
1,6.75,2,0,0,True
3,6.95,1,0,1,True
1,5.35,2,0,1,True
3,6.84,2,1,1,True
3,1.43,1,0,1,True
1,12.16,0,1,0,True
5,14.37,2,0,1,True
4,10.92,1,1,1,True
4,0.83,1,0,1,True
3,0.94,2,1,1,True
3,0.46,1,0,0,True
4,4.06,0,0,1,True
1,1.09,1,0,0,True
5,0.50,0,0,1,False
1,9.74,0,0,0,True
4,5.29,0,1,1,True
1,9.47,1,0,1,True
2,5.07,1,1,0,True
1,4.07,2,1,1,True
1,6.03,1,1,0,True
1,5.49,2,0,1,True
3,5.97,0,0,0,True
3,9.34,0,0,1,True
2,1.52,0,0,0,True
2,0.36,1,0,1,True
3,7.54,1,1,0,True
4,2.18,1,0,0,True
3,10.50,0,0,0,True
3,8.71,1,0,0,True
3,12.42,0,1,1,True
3,4.43,2,1,1,True
1,10.33,1,1,1,True
4,14.91,2,0,1,True
5,0.63,2,0,1,False
5,5.78,0,1,0,True
2,14.45,0,1,1,True
2,0.36,2,1,0,True
3,9.29,2,0,0,True
2,4.13,0,1,1,True
4,1.26,1,1,1,True
3,8.76,0,0,1,True
2,12.82,0,1,1,True
4,6.80,2,1,1,True
1,12.30,2,1,0,True
1,9.54,0,0,0,True
3,6.66,1,0,0,True
1,4.34,2,0,1,True
1,10.96,1,0,1,True
5,3.49,0,1,1,True
4,7.83,1,0,0,True
4,14.86,2,0,0,True
2,8.84,1,0,0,True
1,14.77,0,0,1,True
5,9.99,2,1,0,True
3,12.45,2,0,1,True
1,1.98,0,1,1,True
5,9.01,1,1,0,True
1,8.12,2,1,1,True
4,4.94,2,1,0,True
2,13.65,1,1,1,True
4,13.02,0,1,0,True
3,4.02,1,0,1,True
5,12.82,1,1,1,True
5,14.28,0,0,1,True
5,3.20,2,1,1,True
1,12.10,1,0,0,True
1,3.09,0,1,0,True
2,5.41,2,1,0,True
5,9.79,0,1,0,True
5,9.01,0,1,1,True
2,13.16,2,1,0,True
3,8.28,1,0,0,True
4,5.95,2,0,1,True
3,4.94,0,1,1,True
2,7.21,2,1,0,True
1,5.59,0,0,0,True
3,5.46,0,0,1,True
4,9.86,0,1,0,True
1,13.81,2,1,0,True
5,12.60,0,1,0,True
5,14.63,0,1,0,True
2,5.49,0,1,0,True
2,4.26,1,1,1,True
4,9.85,1,0,0,True
5,4.46,2,1,0,True
5,12.65,2,0,0,True
2,13.23,1,0,0,True
3,7.14,1,0,1,True
2,4.04,0,0,0,True
2,11.30,1,1,1,True
1,10.09,0,1,1,True
3,13.04,0,0,0,True
3,7.31,0,1,1,True
5,9.82,2,1,0,True
2,11.51,2,0,0,True
3,6.92,2,1,0,True
4,9.54,2,1,1,True
1,12.19,2,0,1,True
4,9.66,0,1,1,True
1,3.68,1,1,1,True
5,7.77,2,1,0,True
5,14.94,1,0,0,True
1,2.72,2,0,1,True
1,14.97,0,0,0,True
3,13.40,1,1,0,True
3,10.79,0,1,1,True
5,6.19,2,0,0,True
1,3.85,1,1,0,True
2,2.11,1,1,1,True
5,8.63,0,0,0,True
2,6.10,1,0,1,True
5,4.96,0,1,0,False
4,1.47,2,0,0,True
4,7.04,1,1,0,True
3,9.61,2,1,0,True
1,5.40,0,1,1,True
1,10.90,1,0,1,True
3,7.86,2,0,0,True
5,5.97,1,1,1,True
3,5.18,0,0,0,True
3,6.63,0,1,1,True
1,0.05,0,1,0,True
5,6.67,1,1,0,True
2,5.06,1,0,1,True
5,2.83,1,0,0,False
4,10.05,2,0,1,True
4,8.91,2,0,1,True
2,1.03,0,0,0,True
2,0.62,2,1,0,True
4,3.32,2,1,1,True
1,10.95,2,1,0,True
4,11.68,1,0,1,True
5,2.46,1,0,1,False
4,10.53,0,0,0,True
3,2.23,1,1,0,True
4,1.09,1,0,1,True
2,7.24,2,0,1,True
4,3.51,0,1,1,True
2,4.97,1,0,0,True
3,12.77,1,1,0,True
1,10.08,1,1,0,True
2,10.39,0,0,0,True
4,4.39,0,1,1,True
5,8.94,1,1,1,True
2,9.62,0,0,1,True
4,7.23,0,0,0,True
5,13.29,2,1,1,True
4,0.53,0,0,0,False
1,8.12,0,1,1,True
3,7.37,2,0,1,True
4,14.24,2,0,1,True
1,9.42,0,0,0,True
5,5.01,2,1,1,True
5,2.11,0,0,0,False
5,1.91,1,0,1,False
5,5.04,0,0,1,True
1,7.86,1,0,1,True
4,11.09,1,1,1,True
5,13.25,1,0,1,True
3,6.07,2,1,0,True
1,11.71,0,0,0,True
3,8.62,1,0,1,True
2,5.29,0,0,1,True
4,4.40,1,1,1,True
1,8.64,2,1,1,True
1,5.74,0,0,0,True
4,3.65,0,1,0,True
1,9.99,1,0,0,True
2,1.43,2,0,1,True
5,1.84,0,0,0,False
1,9.18,1,0,0,True
2,3.03,2,0,1,True
2,0.63,0,1,1,True
2,0.45,1,0,1,True
4,12.38,1,0,0,True
5,6.82,2,0,1,True
2,14.90,1,0,1,True
2,3.35,1,0,1,True
5,4.41,0,0,0,False
3,9.65,0,1,0,True
4,1.72,0,1,0,True
3,13.20,1,1,0,True
2,1.41,0,1,0,True
2,4.44,2,1,0,True
1,8.94,1,1,1,True
3,10.28,1,0,1,True
5,8.00,0,0,1,True
3,2.15,0,0,1,True
1,12.10,1,1,0,True
3,14.67,2,0,1,True
4,9.40,2,0,0,True
2,2.34,1,0,1,True
2,12.41,1,1,0,True
4,11.40,1,1,1,True
3,10.78,0,0,1,True
5,8.57,2,1,1,True
1,2.75,2,1,1,True
3,10.35,0,1,0,True
4,10.21,2,1,1,True
5,1.63,2,1,1,True
2,13.47,1,1,0,True
4,9.10,2,1,1,True
2,2.23,2,1,0,True
1,8.13,0,1,1,True
5,3.20,0,1,1,True
3,5.47,1,0,0,True
3,8.48,0,1,0,True
3,11.82,0,1,0,True
1,1.26,0,1,1,True
2,7.02,0,0,0,True
1,13.98,2,0,1,True
3,14.41,2,1,0,True
4,5.14,1,0,0,True
1,14.73,2,1,1,True
4,7.62,2,0,1,True
4,1.21,1,1,1,True
1,5.66,0,1,0,True
3,4.68,2,0,0,True
5,0.14,0,0,0,False
3,6.60,0,0,0,True
3,7.08,2,1,0,True
1,11.79,2,0,0,True
4,3.14,2,0,0,True
5,3.80,1,0,0,False
3,6.59,2,0,1,True
1,11.44,2,0,0,True
3,10.83,0,0,0,True
4,12.53,2,1,1,True
2,2.94,0,1,0,True
4,2.39,0,0,0,True
3,8.57,0,1,0,True
5,8.24,2,1,1,True
1,8.36,2,0,1,True
2,0.75,2,1,0,True
5,3.12,1,1,0,False
3,6.78,1,1,1,True
1,1.36,2,0,1,True
1,4.96,1,1,1,True
3,9.76,1,1,1,True
5,13.55,1,1,1,True
1,2.89,0,1,0,True
5,6.12,2,1,1,True
3,2.13,1,1,0,True
5,14.80,1,1,0,True
4,9.29,2,0,1,True
3,1.93,1,1,0,True
1,4.35,2,0,1,True
1,8.29,2,1,0,True
5,2.78,1,1,0,False
2,5.68,2,0,0,True
4,10.84,1,1,0,True
2,9.22,0,1,1,True
5,12.65,0,0,1,True
1,0.55,0,0,0,True
3,11.98,0,1,1,True
3,10.11,0,1,0,True
4,3.52,0,1,0,True
3,14.08,1,0,1,True
3,2.63,2,0,0,True
3,9.02,0,1,0,True
4,6.28,2,0,0,True
1,14.66,1,1,0,True
3,3.96,1,1,1,True
1,4.71,0,1,0,True
5,3.94,1,0,0,False
5,14.17,2,0,0,True
4,0.81,1,1,0,True
4,11.58,2,0,1,True
3,13.78,0,1,1,True
3,12.40,0,1,0,True
3,0.41,1,1,1,True
3,1.28,0,1,1,True
5,7.96,0,0,0,True
4,11.25,1,0,1,True
4,0.27,0,0,1,False
5,2.18,1,0,0,False
1,2.23,2,0,1,True
5,14.40,2,1,1,True
4,2.51,2,1,1,True
3,0.64,1,0,1,True
2,7.08,0,1,1,True
5,6.63,1,0,0,True
4,4.65,0,1,1,True
3,2.61,0,0,0,True
3,1.03,0,1,1,True
4,1.83,0,1,0,True
3,13.50,0,0,1,True
4,11.11,2,1,0,True
4,8.75,1,1,1,True
5,2.04,0,0,0,False
3,1.55,1,0,0,True
4,10.35,0,1,0,True
2,5.10,1,1,0,True
5,14.02,2,1,0,True
4,9.60,1,1,0,True
1,1.63,1,1,1,True
1,5.08,0,1,1,True
3,14.32,0,1,1,True
1,5.67,2,1,1,True
4,12.94,0,0,1,True
3,1.58,1,0,1,True
1,11.52,2,1,0,True
1,13.84,2,0,0,True
2,1.10,0,0,0,True
2,4.12,1,0,1,True
3,11.88,1,1,0,True
5,3.90,0,1,0,True
3,2.99,2,1,1,True
2,4.33,1,1,1,True
4,1.00,1,1,1,True
5,14.12,2,1,0,True
2,10.35,1,0,1,True
5,7.81,1,0,1,True
4,5.92,2,1,1,True
1,10.31,2,1,1,True
1,12.27,0,1,1,True
5,8.71,2,0,0,True
1,3.54,1,1,1,True
1,10.00,0,0,0,True
4,13.36,0,0,1,True
5,6.00,2,0,1,True
4,3.08,1,0,0,True
3,9.14,2,1,1,True
5,8.67,2,0,1,True
1,11.50,1,1,1,True
2,7.16,2,0,0,True
5,14.11,0,1,1,True
5,12.68,1,1,1,True
3,13.32,0,0,1,True
5,8.10,1,1,1,True
2,14.04,0,1,1,True
3,6.16,0,1,1,True
2,1.21,1,0,1,True
3,5.98,2,0,0,True
5,13.82,2,1,0,True
4,13.92,2,0,1,True
3,2.86,0,1,0,True
2,10.14,2,0,0,True
3,13.77,0,0,0,True
2,3.21,2,0,1,True
5,11.85,0,1,0,True
5,3.98,1,1,1,True
1,13.24,0,0,1,True
1,10.96,2,0,0,True
4,4.58,1,0,1,True
1,5.49,1,0,1,True
2,10.17,1,1,0,True
5,11.94,1,1,0,True
3,1.63,1,0,1,True
1,5.39,1,0,1,True
3,7.76,1,0,0,True
5,11.88,2,1,0,True
1,5.25,1,1,0,True
5,0.76,0,0,1,False
5,13.47,1,0,0,True
5,0.95,2,0,0,True
2,12.57,0,0,1,True
3,13.68,0,0,0,True
3,1.99,2,0,0,True
5,5.89,1,1,0,True
4,5.35,1,0,1,True
2,11.45,2,1,1,True
1,9.35,0,1,1,True
3,7.24,2,1,1,True
4,11.85,2,1,0,True
1,4.75,1,1,0,True
5,0.40,0,0,0,False
3,12.81,1,0,0,True
3,5.89,2,1,0,True
5,13.70,1,1,1,True
2,3.75,1,0,1,True
1,6.09,0,1,1,True
4,7.08,0,0,0,True
3,6.47,2,1,0,True
1,8.17,2,1,1,True
1,5.16,0,0,1,True
1,8.35,0,0,0,True
3,12.21,2,0,1,True
3,8.66,1,0,1,True
1,4.43,2,0,1,True
3,3.13,1,1,1,True
2,3.98,2,0,0,True
4,5.13,0,0,0,True
2,14.77,1,1,0,True
5,11.92,1,1,0,True
1,10.02,2,0,1,True
1,12.52,0,0,1,True
2,0.41,0,1,0,True
1,14.50,2,0,0,True
2,8.19,2,0,1,True
5,7.46,2,0,0,True
5,6.42,1,0,0,True
3,14.44,0,0,1,True
5,13.25,0,1,1,True
4,12.73,1,1,0,True
1,11.16,2,0,0,True
4,1.30,2,1,1,True
1,12.44,2,0,1,True
4,4.87,2,0,0,True
4,3.95,2,1,1,True
5,2.34,1,0,0,False
4,4.04,1,1,0,True
4,2.98,2,0,1,True
3,6.51,0,0,0,True
2,11.04,1,0,1,True
3,3.30,1,0,1,True
4,10.92,2,1,1,True
3,13.75,0,0,1,True
1,5.65,1,1,0,True
2,7.64,0,1,0,True
5,9.03,1,1,0,True
5,6.98,1,0,1,True
2,13.42,2,1,1,True
4,12.82,2,0,1,True
3,11.33,0,0,1,True
4,14.22,2,0,1,True
5,14.57,2,1,0,True
4,14.37,2,1,1,True
2,11.25,1,1,0,True
2,11.65,1,0,0,True
5,8.48,1,0,0,True
2,13.23,0,1,1,True
3,9.92,1,1,0,True
3,12.08,0,0,0,True
4,13.92,2,0,1,True
2,5.93,2,0,0,True
4,7.58,1,0,0,True
5,5.97,2,1,0,True
4,10.40,0,1,1,True
2,11.97,1,1,1,True
4,11.86,2,0,1,True
1,3.79,1,1,0,True
2,3.47,1,0,0,True
1,3.01,1,0,1,True
3,11.32,1,1,1,True
3,1.65,2,0,0,True
4,7.19,2,1,0,True
5,4.05,1,0,0,False
5,14.24,1,1,0,True
5,3.79,0,1,1,True
1,6.01,1,0,0,True
5,2.00,2,1,1,True
5,9.35,2,0,1,True
3,2.25,1,1,1,True
4,11.99,2,1,0,True
3,1.10,1,0,1,True
4,9.79,0,1,0,True
5,1.32,1,1,1,True
3,5.05,1,1,0,True
2,5.84,1,0,0,True
2,4.07,2,1,0,True
1,10.99,0,1,1,True
1,13.33,2,0,1,True
4,12.36,2,1,0,True
3,11.90,2,1,1,True
3,5.60,0,1,0,True
2,6.41,2,1,1,True
4,11.63,1,1,1,True
5,11.69,2,1,1,True
2,4.33,0,1,1,True
3,2.79,2,0,0,True
5,3.60,1,1,0,False
5,11.40,0,1,0,True
3,13.48,0,1,1,True
2,9.63,1,0,1,True
1,11.79,1,0,0,True
2,9.79,1,0,1,True
5,6.56,2,1,1,True
4,5.05,0,1,0,True
1,12.98,0,1,1,True
4,4.75,1,0,1,True
4,8.15,1,0,1,True
5,3.26,0,1,1,True
3,12.25,2,1,1,True
1,4.21,1,0,0,True
2,8.19,0,1,1,True
4,8.97,2,0,1,True
3,3.58,1,0,1,True
1,3.08,2,1,0,True
5,2.78,1,0,0,False
4,6.68,1,0,0,True
4,1.21,2,0,0,True
3,14.21,0,0,0,True
4,12.11,1,1,0,True
3,8.25,0,0,1,True
1,7.97,1,1,1,True
5,6.69,0,1,1,True
1,8.75,2,1,0,True
4,7.97,0,1,1,True
5,12.65,0,0,1,True
5,6.46,0,0,0,True
4,13.26,0,1,0,True
3,2.69,0,1,1,True
1,10.80,0,1,0,True
1,3.08,0,0,1,True
1,9.09,2,1,1,True
3,12.13,0,0,1,True
2,0.70,0,1,0,True
1,2.62,0,0,0,True
1,14.73,0,1,0,True
4,6.27,0,0,1,True
5,11.51,1,1,0,True
3,11.97,2,1,1,True
2,9.40,2,1,0,True
4,9.73,0,1,0,True
2,11.69,1,1,1,True
2,2.44,1,0,1,True
4,6.91,0,1,1,True
1,3.46,0,1,1,True
3,14.83,0,0,0,True
3,14.62,0,1,0,True
1,7.97,0,0,1,True
5,13.12,2,0,1,True
3,3.20,1,1,1,True
2,9.88,0,0,1,True
2,14.74,2,1,1,True
2,13.23,0,1,0,True
2,14.91,1,1,1,True
4,5.24,0,1,1,True
2,12.94,0,0,1,True
1,2.06,2,1,1,True
4,5.66,0,0,1,True
4,10.51,2,0,0,True
4,7.21,2,0,0,True
3,9.51,0,1,0,True
3,4.47,0,0,1,True
3,8.65,0,1,0,True
4,8.55,1,0,0,True
2,1.07,1,1,0,True
5,9.03,2,1,0,True
3,0.31,0,0,1,True
4,5.07,2,1,1,True
3,10.73,0,1,1,True
3,7.09,1,0,0,True
3,11.31,2,0,0,True
3,9.87,1,1,0,True
2,7.99,2,0,0,True
1,9.95,0,1,0,True
4,4.48,2,0,0,True
4,5.15,1,1,1,True
3,7.84,2,1,0,True
3,12.69,0,0,0,True
5,5.20,0,1,1,True
5,11.85,2,0,0,True
3,5.38,1,1,0,True
3,4.50,2,1,1,True
4,6.20,1,0,0,True
3,8.77,2,0,0,True
3,10.68,1,1,0,True
2,5.90,0,1,0,True
4,13.35,2,0,1,True
3,13.93,2,0,0,True
2,9.03,1,0,1,True
1,13.82,0,1,0,True
4,8.16,0,0,1,True
4,0.15,0,1,1,True
3,5.16,2,1,0,True
2,1.79,1,1,1,True
2,12.51,2,0,1,True
4,2.48,2,0,0,True
4,5.83,0,0,1,True
3,10.00,0,0,1,True
5,2.27,2,1,0,True
5,13.41,2,1,1,True
3,6.86,1,1,1,True
3,0.85,2,1,0,True
1,11.93,1,0,0,True
3,0.36,2,0,0,True
3,11.22,2,1,1,True
2,1.19,1,0,1,True
4,12.49,2,1,1,True
2,3.65,2,0,1,True
3,7.70,1,1,0,True
5,3.11,0,1,0,False
3,6.74,1,0,0,True
1,9.09,2,0,1,True
2,12.73,0,1,1,True
3,5.99,2,0,0,True
5,6.79,2,1,0,True
1,12.78,2,1,0,True
3,13.76,2,1,0,True
3,7.68,2,1,1,True
3,0.20,0,0,0,True
2,2.41,0,0,1,True
2,1.53,0,0,1,True
4,10.20,2,1,1,True
1,10.09,0,1,1,True
1,14.60,2,0,0,True
3,13.26,1,0,0,True
2,14.64,1,1,1,True
1,4.01,1,0,0,True
4,10.06,1,0,0,True
3,12.56,1,0,0,True
1,13.00,2,1,1,True
2,10.27,1,1,0,True
4,5.52,0,0,0,True
2,12.09,2,1,1,True
5,3.38,2,1,1,True
3,4.47,1,1,1,True
2,5.36,1,1,0,True
3,11.69,0,1,1,True
4,2.90,1,1,1,True
4,1.92,0,1,1,True
1,8.98,0,0,0,True
5,11.41,1,0,1,True
1,12.31,2,0,1,True
3,0.76,2,0,0,True
5,11.79,1,0,0,True
4,6.35,1,1,0,True
3,6.43,1,0,1,True
1,2.63,0,0,1,True
4,8.26,1,0,0,True
5,14.73,1,1,0,True
3,13.22,1,0,1,True
3,6.44,1,0,1,True
3,7.99,0,1,0,True
1,7.33,0,1,0,True
5,8.15,0,1,1,True
5,14.95,1,0,0,True
1,14.14,0,1,1,True
3,5.54,2,1,1,True
4,1.16,2,1,0,True
2,13.48,1,0,0,True
2,11.22,2,0,1,True
4,7.50,0,0,1,True
3,3.95,1,1,0,True
4,6.91,2,0,0,True
3,2.49,1,1,1,True
3,0.40,2,0,0,True
3,4.67,2,0,1,True
4,9.36,0,1,0,True
1,5.52,1,1,0,True
2,3.05,2,1,1,True
1,0.26,2,1,1,True
2,7.76,2,0,0,True
1,8.42,2,1,0,True
2,0.88,0,1,1,True
5,13.18,1,0,1,True
3,8.17,2,0,0,True
2,2.55,0,1,0,True
2,11.45,2,1,1,True
5,5.51,2,0,1,True
2,8.53,1,1,1,True
1,2.34,2,0,1,True
1,9.49,1,1,1,True
2,12.04,2,0,0,True
2,3.65,1,1,0,True
3,4.46,2,0,0,True
2,10.84,1,0,0,True
5,12.84,2,0,0,True
2,14.72,1,0,1,True
3,14.45,1,0,0,True
2,4.74,2,0,1,True
5,12.81,1,0,1,True
4,14.68,1,1,1,True
5,5.04,2,0,0,True
4,0.96,1,0,1,True
1,13.97,1,0,0,True
1,5.48,2,1,0,True
2,4.97,1,1,1,True
3,8.67,1,0,1,True
4,12.18,2,1,1,True
1,12.48,0,0,1,True
2,10.56,2,0,1,True
3,6.15,0,0,0,True
5,0.42,1,1,1,False
4,0.34,1,1,0,False
2,9.28,1,0,0,True
3,0.49,1,1,0,True
5,4.01,2,0,1,True
3,8.16,2,1,1,True
3,7.44,0,1,1,True
2,8.91,0,1,1,True
3,5.75,2,1,1,True
4,1.47,2,0,1,True
3,8.18,1,0,0,True
3,8.32,0,1,1,True
1,10.60,1,1,1,True
4,5.78,1,1,1,True
1,8.18,2,1,0,True
5,1.89,2,1,0,True
3,14.92,1,0,0,True
1,11.18,2,1,1,True
4,2.42,1,0,1,True
1,13.77,2,0,0,True
5,14.79,1,1,1,True
1,4.48,0,0,0,True
2,3.88,1,1,0,True
3,2.82,1,0,1,True
5,13.38,1,1,1,True
1,6.87,2,1,1,True
5,10.44,2,0,1,True
3,3.29,0,1,1,True
5,0.60,1,0,1,False
1,11.20,0,1,1,True
5,3.69,1,1,0,True
4,10.80,2,0,0,True
5,14.10,0,0,1,True
4,0.29,0,1,1,True
5,0.71,2,0,1,True
1,2.61,0,1,1,True
1,10.79,2,1,0,True
4,7.22,2,1,0,True
4,1.12,0,0,1,True
5,14.40,0,1,1,True
4,8.72,0,1,0,True
3,1.51,1,0,1,True
5,1.84,2,0,0,True
5,14.69,2,0,0,True
4,11.13,0,1,0,True
3,3.22,2,1,1,True
5,12.49,0,1,0,True
2,2.77,0,0,0,True
5,10.90,2,1,0,True
2,9.88,0,1,0,True
4,12.10,0,1,0,True
1,2.95,0,1,0,True
2,14.15,1,0,1,True
2,5.35,0,0,1,True
5,9.80,0,1,0,True
3,1.73,1,1,0,True
5,6.48,0,0,0,True
3,12.64,1,0,0,True
3,3.80,2,1,0,True
2,5.11,2,1,1,True
3,3.10,2,0,0,True
5,10.57,2,1,0,True
1,14.06,0,0,1,True
5,9.13,0,0,0,True
2,8.65,2,1,0,True
4,3.10,1,1,1,True
3,6.81,1,0,0,True
2,7.99,0,0,1,True
4,2.92,1,1,1,True
2,6.32,2,1,1,True
3,2.44,1,0,0,True
5,4.07,0,0,1,False
3,8.41,0,0,1,True
5,12.48,1,0,1,True
2,11.71,1,0,1,True
2,10.25,2,1,1,True
3,3.54,1,0,1,True
2,9.64,1,0,0,True
1,12.33,1,1,1,True
1,2.62,0,0,1,True
3,13.14,2,1,1,True
4,14.82,2,1,1,True
3,10.77,0,0,1,True
4,4.16,1,0,1,True
5,6.19,2,1,0,True
1,3.19,1,1,1,True
5,10.94,2,1,0,True
3,3.33,2,1,0,True
4,2.63,0,1,1,True
5,6.73,0,1,1,True
1,14.45,1,1,1,True
1,9.04,0,1,0,True
3,0.87,2,0,0,True
5,13.78,0,1,0,True
3,0.99,1,0,0,True
4,0.17,2,0,1,True
4,9.25,0,0,1,True
1,1.37,0,0,0,True
3,12.73,2,0,0,True
2,2.56,2,0,1,True
1,14.72,1,1,1,True
2,2.52,1,1,0,True
2,11.77,0,0,1,True
1,3.98,1,0,1,True
2,4.92,2,0,0,True
3,6.86,0,0,1,True
1,4.34,0,0,1,True
5,12.93,1,0,1,True
5,13.08,0,1,0,True
2,0.73,1,0,0,True
1,1.77,0,0,0,True
5,14.82,2,0,0,True
5,0.44,0,0,0,False
4,3.26,1,1,0,True
1,9.54,0,1,0,True
3,9.78,2,1,0,True
1,11.46,2,1,0,True
3,9.43,1,1,0,True
5,13.58,2,1,1,True
2,5.68,2,0,0,True
4,1.31,2,1,1,True
4,2.41,0,1,0,True
1,14.58,2,0,0,True
4,3.73,1,0,1,True
5,14.53,2,1,0,True
5,1.76,1,0,0,False
1,8.66,2,1,0,True
1,7.23,2,1,1,True
2,12.92,0,0,0,True
5,7.94,0,1,1,True
5,1.31,2,0,1,True
4,11.40,2,1,0,True
4,12.44,0,1,1,True
3,5.52,1,0,0,True
3,11.96,2,1,0,True
5,7.55,2,0,1,True
1,11.69,2,1,1,True
5,7.19,1,0,1,True
4,2.89,1,0,0,True
2,12.60,2,0,1,True
2,2.69,1,0,1,True
5,5.22,2,0,1,True
2,14.87,1,1,0,True
5,0.32,0,0,1,False
5,11.81,1,0,0,True
2,14.95,2,0,0,True
2,7.62,1,1,0,True
4,7.94,1,0,1,True
5,8.88,2,1,0,True
3,2.45,1,0,0,True
2,12.54,0,1,1,True
2,0.89,2,1,0,True
2,14.84,1,0,1,True
3,6.75,0,0,0,True
2,5.79,2,0,1,True
2,2.94,0,0,1,True
5,13.21,1,0,0,True
2,1.75,1,0,1,True
2,5.22,1,0,1,True
1,14.35,2,1,0,True
4,3.11,0,1,1,True
3,14.49,1,1,0,True
4,6.36,0,0,0,True
1,3.69,2,1,1,True
3,4.22,1,1,0,True
5,1.59,1,1,0,False
3,7.81,1,0,1,True
5,6.87,0,1,0,True
5,11.42,2,1,1,True
4,4.15,1,1,0,True
3,8.97,2,1,1,True
1,12.77,0,0,1,True
3,12.99,2,0,1,True
2,6.91,0,0,0,True
4,4.79,1,0,0,True
3,9.48,0,0,1,True
5,3.67,1,0,1,False
1,8.78,2,0,0,True
3,5.88,2,0,0,True
2,3.67,1,0,1,True
4,13.02,1,0,1,True
2,3.28,0,1,1,True
4,3.58,2,1,0,True
4,5.69,0,1,1,True
2,3.85,0,0,0,True
3,9.50,1,1,0,True
4,1.25,2,1,0,True
4,10.62,2,0,1,True
1,9.67,0,1,1,True
3,14.46,0,1,1,True
1,1.40,0,1,0,True
1,10.81,2,1,1,True
4,1.74,1,0,0,True
5,0.95,2,1,0,True
3,10.53,0,1,1,True
5,13.35,1,0,0,True
4,0.74,1,0,0,True
3,5.96,2,0,0,True
1,3.45,2,1,1,True
4,4.15,0,1,0,True
4,2.25,0,0,1,True
4,4.45,2,0,0,True
4,13.33,2,1,0,True
3,5.48,1,1,1,True
3,0.58,2,1,1,True
5,13.17,2,1,0,True
4,1.58,1,1,0,True
4,11.32,2,0,0,True
5,13.51,2,0,0,True
5,1.61,1,1,1,True
1,13.28,1,1,0,True
1,10.46,1,1,0,True
1,11.82,2,1,1,True
3,7.51,2,1,1,True
2,8.30,1,1,0,True
4,11.83,0,1,1,True
1,1.36,0,0,1,True
3,4.05,2,1,0,True
5,2.21,0,1,0,False
1,2.32,2,1,0,True
5,1.95,1,1,1,True
1,8.56,0,1,1,True
4,5.63,1,0,0,True
1,11.20,1,0,0,True
1,2.66,1,1,1,True
3,4.65,2,0,0,True
5,13.73,1,0,0,True
3,5.31,1,0,1,True
4,9.82,2,0,1,True
3,12.95,2,1,1,True
5,1.89,2,0,1,True
1,5.32,0,1,1,True
2,11.46,0,1,1,True
2,11.10,0,1,0,True
5,2.74,1,0,1,False
4,1.13,1,1,0,True
4,0.42,1,0,0,False
4,13.00,0,0,0,True
2,11.85,0,0,0,True
2,6.38,2,0,1,True
4,14.64,1,1,0,True
1,9.20,1,1,0,True
3,1.34,1,1,1,True
5,11.64,0,0,1,True
1,8.09,1,1,0,True
3,8.81,1,1,0,True
5,13.47,2,1,0,True
4,5.55,1,1,1,True
1,8.25,2,1,0,True
4,5.07,0,1,1,True
4,7.28,1,0,1,True
1,12.71,1,0,1,True
3,2.19,2,1,1,True
2,8.56,2,0,0,True
2,12.68,1,1,1,True
1,4.04,0,0,1,True
1,2.25,2,0,0,True
4,10.53,1,1,0,True
5,0.30,1,1,0,False
5,6.73,2,1,0,True
1,5.11,2,0,0,True
4,5.40,0,0,1,True
4,3.51,0,1,1,True
1,6.73,2,0,1,True
4,5.30,2,1,0,True
3,7.11,2,0,1,True
5,3.16,0,1,0,False
5,10.56,1,1,0,True
